Mfg_Part_Num,ai_used,overall_confidence,needs_human_review,distributor_detected,n_attributes,review_reasons
3054-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCF513EB,False,0.36,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 30 chars (target 60-80). | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
XVP01Z,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 22 chars (target 60-80). | Classpath unresolved — needs classification review.
DCM200B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCG410B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCG460B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCG402B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
3485-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
DCG420B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
DCG422B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
924422,False,0.17,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 6 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
DCW620B,False,0.44,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | MOBILE_DESC is 29 chars (target 60-80). | Classpath unresolved — needs classification review.
2535-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
2837-20,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 28 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
577728,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
577738,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
KPTRS500A,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 29 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
24-35M-320,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 32 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
9A-129-120,False,0.27,True,False,1,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 32 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review.
578800,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
578801,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
578802,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
578808,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
578809,False,0.19,True,False,0,Product type/classpath unresolved by rules — needs AI classification or review. | Brand unresolved from input — needs manufacturer-source enrichment. | MOBILE_DESC is 19 chars (target 60-80). | BRAND_NAME empty — needs manufacturer-source enrichment. | Classpath unresolved — needs classification review. | No attributes extracted — description too sparse or needs enrichment.
